product_id,quantity,note,location_id
PRD0902,33,Source sales volume from online grocery inventory dataset,LOC002
PRD0903,51,Source sales volume from online grocery inventory dataset,LOC003
PRD0904,45,Source sales volume from online grocery inventory dataset,LOC004
PRD0905,46,Source sales volume from online grocery inventory dataset,LOC005
PRD0906,68,Source sales volume from online grocery inventory dataset,LOC001
PRD0907,34,Source sales volume from online grocery inventory dataset,LOC002
PRD0908,89,Source sales volume from online grocery inventory dataset,LOC003
PRD0909,38,Source sales volume from online grocery inventory dataset,LOC004
PRD0910,46,Source sales volume from online grocery inventory dataset,LOC005
PRD0911,30,Source sales volume from online grocery inventory dataset,LOC001
PRD0912,66,Source sales volume from online grocery inventory dataset,LOC002
PRD0913,33,Source sales volume from online grocery inventory dataset,LOC003
PRD0914,18,Source sales volume from online grocery inventory dataset,LOC004
PRD0915,52,Source sales volume from online grocery inventory dataset,LOC005
PRD0916,35,Source sales volume from online grocery inventory dataset,LOC001
PRD0917,26,Source sales volume from online grocery inventory dataset,LOC002
PRD0918,80,Source sales volume from online grocery inventory dataset,LOC003
PRD0919,35,Source sales volume from online grocery inventory dataset,LOC004
PRD0920,83,Source sales volume from online grocery inventory dataset,LOC005
PRD0921,80,Source sales volume from online grocery inventory dataset,LOC001
PRD0922,41,Source sales volume from online grocery inventory dataset,LOC002
PRD0923,53,Source sales volume from online grocery inventory dataset,LOC003
PRD0924,34,Source sales volume from online grocery inventory dataset,LOC004
PRD0925,70,Source sales volume from online grocery inventory dataset,LOC005
PRD0926,50,Source sales volume from online grocery inventory dataset,LOC001
PRD0927,21,Source sales volume from online grocery inventory dataset,LOC002
PRD0928,72,Source sales volume from online grocery inventory dataset,LOC003
PRD0929,49,Source sales volume from online grocery inventory dataset,LOC004
PRD0930,22,Source sales volume from online grocery inventory dataset,LOC005
PRD0931,24,Source sales volume from online grocery inventory dataset,LOC001
PRD0932,81,Source sales volume from online grocery inventory dataset,LOC002
PRD0933,80,Source sales volume from online grocery inventory dataset,LOC003
PRD0934,63,Source sales volume from online grocery inventory dataset,LOC004
PRD0935,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0936,78,Source sales volume from online grocery inventory dataset,LOC001
PRD0937,81,Source sales volume from online grocery inventory dataset,LOC002
PRD0938,36,Source sales volume from online grocery inventory dataset,LOC003
PRD0939,44,Source sales volume from online grocery inventory dataset,LOC004
PRD0940,38,Source sales volume from online grocery inventory dataset,LOC005
PRD0941,64,Source sales volume from online grocery inventory dataset,LOC001
PRD0942,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0943,42,Source sales volume from online grocery inventory dataset,LOC003
PRD0944,29,Source sales volume from online grocery inventory dataset,LOC004
PRD0945,60,Source sales volume from online grocery inventory dataset,LOC005
PRD0946,65,Source sales volume from online grocery inventory dataset,LOC001
PRD0947,38,Source sales volume from online grocery inventory dataset,LOC002
PRD0948,28,Source sales volume from online grocery inventory dataset,LOC003
PRD0949,44,Source sales volume from online grocery inventory dataset,LOC004
PRD0950,82,Source sales volume from online grocery inventory dataset,LOC005
PRD0951,72,Source sales volume from online grocery inventory dataset,LOC001
PRD0952,41,Source sales volume from online grocery inventory dataset,LOC002
PRD0953,41,Source sales volume from online grocery inventory dataset,LOC003
PRD0954,21,Source sales volume from online grocery inventory dataset,LOC004
PRD0955,48,Source sales volume from online grocery inventory dataset,LOC005
PRD0956,22,Source sales volume from online grocery inventory dataset,LOC001
PRD0957,31,Source sales volume from online grocery inventory dataset,LOC002
PRD0958,26,Source sales volume from online grocery inventory dataset,LOC003
PRD0959,49,Source sales volume from online grocery inventory dataset,LOC004
PRD0960,61,Source sales volume from online grocery inventory dataset,LOC005
PRD0961,56,Source sales volume from online grocery inventory dataset,LOC001
PRD0962,37,Source sales volume from online grocery inventory dataset,LOC002
PRD0963,23,Source sales volume from online grocery inventory dataset,LOC003
PRD0964,63,Source sales volume from online grocery inventory dataset,LOC004
PRD0965,42,Source sales volume from online grocery inventory dataset,LOC005
PRD0966,74,Source sales volume from online grocery inventory dataset,LOC001
PRD0967,22,Source sales volume from online grocery inventory dataset,LOC002
PRD0968,83,Source sales volume from online grocery inventory dataset,LOC003
PRD0969,32,Source sales volume from online grocery inventory dataset,LOC004
PRD0970,66,Source sales volume from online grocery inventory dataset,LOC005
PRD0971,22,Source sales volume from online grocery inventory dataset,LOC001
PRD0972,86,Source sales volume from online grocery inventory dataset,LOC002
PRD0973,30,Source sales volume from online grocery inventory dataset,LOC003
PRD0974,14,Source sales volume from online grocery inventory dataset,LOC004
PRD0975,38,Source sales volume from online grocery inventory dataset,LOC005
PRD0976,22,Source sales volume from online grocery inventory dataset,LOC001
PRD0977,25,Source sales volume from online grocery inventory dataset,LOC002
PRD0978,14,Source sales volume from online grocery inventory dataset,LOC003
PRD0979,24,Source sales volume from online grocery inventory dataset,LOC004
PRD0980,85,Source sales volume from online grocery inventory dataset,LOC005
PRD0981,31,Source sales volume from online grocery inventory dataset,LOC001
PRD0982,60,Source sales volume from online grocery inventory dataset,LOC002
PRD0983,35,Source sales volume from online grocery inventory dataset,LOC003
PRD0984,88,Source sales volume from online grocery inventory dataset,LOC004
PRD0985,40,Source sales volume from online grocery inventory dataset,LOC005
PRD0986,58,Source sales volume from online grocery inventory dataset,LOC001
PRD0987,60,Source sales volume from online grocery inventory dataset,LOC002
PRD0988,94,Source sales volume from online grocery inventory dataset,LOC003
PRD0989,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0990,19,Source sales volume from online grocery inventory dataset,LOC005
