product_id,quantity,note,location_id
PRD0847,1,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0848,10,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0849,55,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0850,70,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0851,70,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0852,29,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0853,1,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0854,90,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0855,97,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0856,100,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0857,21,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0858,26,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0859,48,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0860,67,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0861,26,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0862,64,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0863,9,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0864,62,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0865,87,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0866,100,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0867,47,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0868,74,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0869,39,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0870,47,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0871,39,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0872,75,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0873,4,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0874,44,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0875,64,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0876,13,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0877,92,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0878,39,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0879,99,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0880,11,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0881,71,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0882,25,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0883,37,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0884,90,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0885,78,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0886,84,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0887,96,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0888,52,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0889,28,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0890,23,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0891,75,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0892,92,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0893,66,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0894,96,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0895,23,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0896,78,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0897,64,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0898,8,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0899,34,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0900,8,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0901,68,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0902,89,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0903,81,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0904,95,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0905,50,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0906,96,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0907,62,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0908,89,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0909,87,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0910,74,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0911,20,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0912,7,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0913,97,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0914,43,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0915,78,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0916,87,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0917,52,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0918,48,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0919,33,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0920,23,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0921,71,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0922,50,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0923,94,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0924,40,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0925,74,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0926,1,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0927,89,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0928,44,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0929,59,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0930,16,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0931,65,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0932,70,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0933,60,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0934,13,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0935,18,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0936,23,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0937,17,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0938,11,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0939,31,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0940,27,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0941,35,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0942,71,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0943,95,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0944,54,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0945,81,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0946,29,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0947,94,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0948,69,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0949,84,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0950,43,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0951,1,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0952,14,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0953,92,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0954,39,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0955,48,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0956,66,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0957,69,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0958,99,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0959,28,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0960,98,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0961,95,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0962,71,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0963,80,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0964,18,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0965,54,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0966,39,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0967,15,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0968,43,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0969,80,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0970,80,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0971,72,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0972,2,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0973,49,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0974,65,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0975,17,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0976,80,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0977,28,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0978,19,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0979,27,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0980,21,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0981,96,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0982,62,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0983,66,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0984,94,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0985,65,Source reorder quantity from online grocery inventory dataset,LOC005
PRD0986,17,Source reorder quantity from online grocery inventory dataset,LOC001
PRD0987,89,Source reorder quantity from online grocery inventory dataset,LOC002
PRD0988,12,Source reorder quantity from online grocery inventory dataset,LOC003
PRD0989,52,Source reorder quantity from online grocery inventory dataset,LOC004
PRD0990,83,Source reorder quantity from online grocery inventory dataset,LOC005
